Structure_ID,Steere_ID,Database_Appearance,Site_Name,Site_Number,State,County,Period,Period_Certainty,Type,Structure,Shape_Class,Long_dimension,Short_dimension,Area_square_m,Functional_Class,Reference
1303,529,2014_03_12,Chota-Tanase,40-Mr-2/62,TN,Monroe TN,11 PH/H,,Structure,4,Rectangular,8.5,5.599999905,47.59999847,D,Schroedl 1986; Steere 2011
1307,530,2014_03_12,Chota-Tanase,40-Mr-2/62,TN,Monroe TN,11 PH/H,,Structure,6,Rectangular,10,6.099999905,61,D,Schroedl 1986; Steere 2011
1322,344,2014_03_12,Coweeta Creek,31-Ma-34,NC,Macon NC,09 EM/Miss,,Structure,3,Rectangular,6.400000095,6.400000095,41,D,Rodning 2004; Steere 2011
1323,345,2014_03_12,Coweeta Creek,31-Ma-34,NC,Macon NC,09 EM/Miss,,Structure,4,Rectangular,5.5,5.5,30.29999924,D,Rodning 2004; Steere 2011
1324,346,2014_03_12,Coweeta Creek,31-Ma-34,NC,Macon NC,09 EM/Miss,,Structure,5,Rectangular,7,7,49,D,Rodning 2004; Steere 2011
1325,347,2014_03_12,Coweeta Creek,31-Ma-34,NC,Macon NC,09 EM/Miss,,Structure,6,Rectangular,6.099999905,6.099999905,37.20000076,D,Rodning 2004; Steere 2011
1326,348,2014_03_12,Coweeta Creek,31-Ma-34,NC,Macon NC,09 EM/Miss,,Structure,7,Rectangular,8.8,,60.79999924,D,Rodning 2004; Steere 2011
1327,349,2014_03_12,Coweeta Creek,31-Ma-34,NC,Macon NC,09 EM/Miss,,Structure,8,Rectangular,7,6.699999809,46.90000153,D,Rodning 2004; Steere 2011
1328,350,2014_03_12,Coweeta Creek,31-Ma-34,NC,Macon NC,09 EM/Miss,,Structure,9,Rectangular,10,,74.69999695,D,Rodning 2004; Steere 2011
1314,351,2014_03_12,Coweeta Creek,31-Ma-34,NC,Macon NC,09 EM/Miss,,Structure,10,Rectangular,,,,D,Rodning 2004; Steere 2011
1315,352,2014_03_12,Coweeta Creek,31-Ma-34,NC,Macon NC,09 EM/Miss,,Structure,11,Rectangular,6.400000095,5.800000191,37.09999847,D,Rodning 2004; Steere 2011
1316,353,2014_03_12,Coweeta Creek,31-Ma-34,NC,Macon NC,09 EM/Miss,,Structure,12,Rectangular,9.100000381,9.100000381,82.80000305,D,Rodning 2004; Steere 2011
1317,354,2014_03_12,Coweeta Creek,31-Ma-34,NC,Macon NC,09 EM/Miss,,Structure,13,,,,,D,Rodning 2004; Steere 2011
1318,355,2014_03_12,Coweeta Creek,31-Ma-34,NC,Macon NC,11 PH/H,,Structure,14,Elliptical,7,7,38.40000153,D,Rodning 2004; Steere 2011
1319,356,2014_03_12,Coweeta Creek,31-Ma-34,NC,Macon NC,09 EM/Miss,,Structure,15,Rectangular,,,,D,Rodning 2004; Steere 2011
1320,357,2014_03_12,Coweeta Creek,31-Ma-34,NC,Macon NC,09 EM/Miss,,Structure,16,Rectangular,4.599999905,2.400000095,11,S,Rodning 2004; Steere 2011
1313,633,2014_03_12,Coweeta Creek,31-Ma-34,NC,Macon NC,09 EM/Miss,,Structure,1,Rectangular,14.89999962,14.89999962,226.1000061,ND,Rodning 2004; Steere 2011
1321,634,2014_03_12,Coweeta Creek,31-Ma-34,NC,Macon NC,09 EM/Miss,,Structure,2,Rectangular,14.89999962,6.699999809,99.80000305,ND,Rodning 2004; Steere 2011
1329,104,2014_03_12,Dog River,9-Do-39,GA,Douglas GA,09 EM/Miss,,Structure,1,Rectangular,7.7,7,50,D,Poplin 1990; Steere 2011
1330,1169,2014_03_12,Duncan Tract,40-Tr-27,TN,Trousdale TN,06 MW,,Structure,I,Elliptical,12,12,113.0999985,D,McNutt and Weaver 1983; Steere 2011
1331,1170,2014_03_12,Duncan Tract,40-Tr-27,TN,Trousdale TN,06 MW,,Structure,III,Elliptical,11.60000038,11.6,105.6999969,D,McNutt and Weaver 1983; Steere 2011
1332,1171,2014_03_12,Duncan Tract,40-Tr-27,TN,Trousdale TN,06 MW,,Structure,IV,Elliptical,9,9,63.59999847,D,McNutt and Weaver 1983; Steere 2011
1333,1172,2014_03_12,Duncan Tract,40-Tr-27,TN,Trousdale TN,06 MW,,Structure,V,Elliptical,9.800000191,9.8,75.5,D,McNutt and Weaver 1983; Steere 2011
1334,1173,2014_03_12,Duncan Tract,40-Tr-27,TN,Trousdale TN,06 MW,,Structure,VII,Elliptical,11,11,95,D,McNutt and Weaver 1983; Steere 2011
1335,1195,2014_03_12,Dyar,9-Ge-5,GA,Greene GA,09 EM/Miss,,Structure,2,Rectangular,7.199999809,6.599999905,47.5,D,Steere 2011
1336,1196,2014_03_12,Dyar,9-Ge-5,GA,Greene GA,09 EM/Miss,,Structure,1,Rectangular,5.5,5.5,30.29999924,D,Steere 2011
1337,1197,2014_03_12,Dyar,9-Ge-5,GA,Greene GA,09 EM/Miss,,Structure,4,Rectangular,7.5,7.5,56.29999924,D,Steere 2011
1338,1198,2014_03_12,Dyar,9-Ge-5,GA,Greene GA,09 EM/Miss,,Structure,Northern,Rectangular,8.4,8.2,68.90000153,D,Steere 2011
1339,1199,2014_03_12,Dyar,9-Ge-5,GA,Greene GA,09 EM/Miss,,Structure,Western,Rectangular,7.900000095,7.900000095,62.40000153,D,Steere 2011
1340,1200,2014_03_12,Dyar,9-Ge-5,GA,Greene GA,09 EM/Miss,,Structure,Eastern,Rectangular,,,,IO,Steere 2011
2211,448,2014_03_12,Ela,31-Sw-5,NC,Swain NC,06 MW,,Structure,1,Elliptical,8.5,8.5,56.70000076,D,Steere 2011; Wetmore 1990
1341,449,2014_03_12,Ela,31-Sw-5,NC,Swain NC,11 PH/H,,Structure,2,Rectangular,9,7.5,67.5,D,Steere 2011; Wetmore 1990
1342,450,2014_03_12,Ela,31-Sw-5,NC,Swain NC,11 PH/H,,Structure,3,Rectangular,9.5,9,85.5,D,Steere 2011; Wetmore 1990
1343,451,2014_03_12,Ela,31-Sw-5,NC,Swain NC,11 PH/H,,Structure,4,Rectangular,8,7,56,D,Steere 2011; Wetmore 1990
1344,452,2014_03_12,Ela,31-Sw-5,NC,Swain NC,11 PH/H,,Structure,5,Rectangular,7,,,D,Steere 2011; Wetmore 1990
1345,453,2014_03_12,Ela,31-Sw-5,NC,Swain NC,06 MW,,Structure,6,Elliptical,7,7,38.5,D,Steere 2011; Wetmore 1990
1346,454,2014_03_12,Ela,31-Sw-5,NC,Swain NC,06 MW,,Structure,7,Elliptical,8,8,50.29999924,D,Steere 2011; Wetmore 1990
1347,455,2014_03_12,Ela,31-Sw-5,NC,Swain NC,06 MW,,Structure,8,Elliptical,8,7.5,60,D,Steere 2011; Wetmore 1990
1348,456,2014_03_12,Ela,31-Sw-5,NC,Swain NC,06 MW,,Structure,9,Elliptical,8,8,50.29999924,D,Steere 2011; Wetmore 1990
1349,457,2014_03_12,Ela,31-Sw-5,NC,Swain NC,06 MW,,Structure,10,Elliptical,7,7,38.5,D,Steere 2011; Wetmore 1990
1350,458,2014_03_12,Ela,31-Sw-5,NC,Swain NC,06 MW,,Structure,11,Elliptical,6.599999905,6.6,34.20000076,D,Steere 2011; Wetmore 1990
1351,459,2014_03_12,Ela,31-Sw-5,NC,Swain NC,06 MW,,Structure,12,Elliptical,8,8,50.29999924,D,Steere 2011; Wetmore 1990
1352,460,2014_03_12,Ela,31-Sw-5,NC,Swain NC,06 MW,,Structure,13,Elliptical,7,7,38.5,D,Steere 2011; Wetmore 1990
1353,461,2014_03_12,Ela,31-Sw-5,NC,Swain NC,06 MW,,Structure,14,Elliptical,8.5,8.5,56.70000076,D,Steere 2011; Wetmore 1990
1354,462,2014_03_12,Ela,31-Sw-5,NC,Swain NC,11 PH/H,,Structure,15,Rectangular,,,,D,Steere 2011; Wetmore 1990
1355,446,2014_03_12,Fernvale,40-Wm-51,TN,Williamson TN,06 MW,,Structure,1,Elliptical,3,3,7.099999905,D,Steere 2011; Steere and Deter-Wolf 2009
1356,447,2014_03_12,Fernvale,40-Wm-51,TN,Williamson TN,09 EM/Miss,,Structure,2,Rectangular,3.799999952,3.799999952,14.39999962,D,Steere 2011; Steere and Deter-Wolf 2009
1357,819,2014_03_12,Garden Creek,31-Hw-2,NC,Haywood NC,06 MW,,Structure,1,Rectangular,6.599999905,6.400000095,39.5,IO,Steere 2011
1358,340,2014_03_12,Go Kart Site,9-Me-50,GA,Muscogee GA,09 EM/Miss,,Structure,1,Irregular/other,7,7,49,D,Ledbetter 1997; Steere 2011
1360,85,2014_03_12,Hickory Log,9-Ck-9,GA,Cherokee GA,06 MW,,Structure,1,Elliptical,6,6,28.29999924,D,P. Webb personal communication to B. Steere 2006; Steere 2011
1361,86,2014_03_12,Hickory Log,9-Ck-9,GA,Cherokee GA,06 MW,,Structure,5,Elliptical,8,8,50.20000076,D,P. Webb personal communication to B. Steere 2006; Steere 2011
1362,87,2014_03_12,Hickory Log,9-Ck-9,GA,Cherokee GA,06 MW,,Structure,6,Elliptical,7.1,7.1,39.59999847,D,P. Webb personal communication to B. Steere 2006; Steere 2011
1363,88,2014_03_12,Hickory Log,9-Ck-9,GA,Cherokee GA,06 MW,,Structure,7,Elliptical,7.1,7.1,39.59999847,D,P. Webb personal communication to B. Steere 2006; Steere 2011
1364,89,2014_03_12,Hickory Log,9-Ck-9,GA,Cherokee GA,06 MW,,Structure,8,Elliptical,5.3,5.3,22.10000038,D,P. Webb personal communication to B. Steere 2006; Steere 2011
1365,90,2014_03_12,Hickory Log,9-Ck-9,GA,Cherokee GA,06 MW,,Structure,9,Elliptical,4.8,4.8,18.10000038,D,P. Webb personal communication to B. Steere 2006; Steere 2011
1366,91,2014_03_12,Hickory Log,9-Ck-9,GA,Cherokee GA,06 MW,,Structure,10,Elliptical,8.9,8.9,62.20000076,D,P. Webb personal communication to B. Steere 2006; Steere 2011
1367,92,2014_03_12,Hickory Log,9-Ck-9,GA,Cherokee GA,06 MW,,Structure,11,Elliptical,5.2,5.2,21.20000076,D,P. Webb personal communication to B. Steere 2006; Steere 2011
1368,93,2014_03_12,Hickory Log,9-Ck-9,GA,Cherokee GA,06 MW,,Structure,12,Elliptical,5.2,5.2,21.20000076,D,P. Webb personal communication to B. Steere 2006; Steere 2011
1369,94,2014_03_12,Hickory Log,9-Ck-9,GA,Cherokee GA,06 MW,,Structure,13,Elliptical,6.9,6.9,37.40000153,D,P. Webb personal communication to B. Steere 2006; Steere 2011
1370,95,2014_03_12,Hickory Log,9-Ck-9,GA,Cherokee GA,06 MW,,Structure,14,Elliptical,7.3,7.3,41.83000183,D,P. Webb personal communication to B. Steere 2006; Steere 2011
1371,96,2014_03_12,Hickory Log,9-Ck-9,GA,Cherokee GA,06 MW,,Structure,15,Elliptical,5.2,5.2,21.20000076,D,P. Webb personal communication to B. Steere 2006; Steere 2011
1372,97,2014_03_12,Hickory Log,9-Ck-9,GA,Cherokee GA,06 MW,,Structure,16,Elliptical,9.2,9.2,66.40000153,D,P. Webb personal communication to B. Steere 2006; Steere 2011
1373,98,2014_03_12,Hickory Log,9-Ck-9,GA,Cherokee GA,09 EM/Miss,,Structure,2,Rectangular,5.599999905,5.300000191,29.70000076,D,P. Webb personal communication to B. Steere 2006; Steere 2011
1374,99,2014_03_12,Hickory Log,9-Ck-9,GA,Cherokee GA,09 EM/Miss,,Structure,3,Rectangular,6.400000095,6.199999809,39.70000076,D,P. Webb personal communication to B. Steere 2006; Steere 2011
1359,100,2014_03_12,Hickory Log,9-Ck-9,GA,Cherokee GA,09 EM/Miss,,Structure,4,Rectangular,6.599999905,6.300000191,41.59999847,D,P. Webb personal communication to B. Steere 2006; Steere 2011
1407,491,2014_03_12,Hiwassee Old Town,40-Pk-3,TN,Polk TN,11 PH/H,,Structure,1,Rectangular,7.400000095,3,22.20000076,D,Riggs et al. 1998; Steere 2011
1408,492,2014_03_12,Hiwassee Old Town,40-Pk-3,TN,Polk TN,11 PH/H,,Structure,2,Rectangular,5.300000191,3,15.89999962,IO,Riggs et al. 1998; Steere 2011
1409,493,2014_03_12,Hiwassee Old Town,40-Pk-3,TN,Polk TN,11 PH/H,,Structure,3,Rectangular,3,3,9,S,Riggs et al. 1998; Steere 2011
1410,494,2014_03_12,Hiwassee Old Town,40-Pk-3,TN,Polk TN,11 PH/H,,Structure,4,Rectangular,9.800000191,4.25,41.65000153,D,Riggs et al. 1998; Steere 2011
1411,495,2014_03_12,Hiwassee Old Town,40-Pk-3,TN,Polk TN,11 PH/H,,Structure,5,Rectangular,9.600000381,3.599999905,34.59999847,D,Riggs et al. 1998; Steere 2011
1412,496,2014_03_12,Hiwassee Old Town,40-Pk-3,TN,Polk TN,11 PH/H,,Structure,6,Rectangular,9.399999619,3.400000095,32,D,Riggs et al. 1998; Steere 2011
1413,1201,2014_03_12,Hoecake,23-Mi-8,MO,Mississippi MO,09 EM/Miss,,Structure,1,Rectangular,4.300000191,2.400000095,10.39999962,D,Steere 2011; Williams 1974
1414,1202,2014_03_12,Hoecake,23-Mi-8,MO,Mississippi MO,09 EM/Miss,,Structure,2,Rectangular,4.300000191,2.400000095,10.39999962,D,Steere 2011; Williams 1974
1415,1203,2014_03_12,Hoecake,23-Mi-8,MO,Mississippi MO,09 EM/Miss,,Structure,3,Rectangular,3.700000048,2.099999905,7.800000191,D,Steere 2011; Williams 1974
1416,1204,2014_03_12,Hoecake,23-Mi-8,MO,Mississippi MO,09 EM/Miss,,Structure,4,Rectangular,3.700000048,2.299999952,8.399999619,D,Steere 2011; Williams 1974
1417,1205,2014_03_12,Hoecake,23-Mi-8,MO,Mississippi MO,09 EM/Miss,,Structure,5,Rectangular,3.799999952,2,7.5,D,Steere 2011; Williams 1974
1418,1206,2014_03_12,Hoecake,23-Mi-8,MO,Mississippi MO,09 EM/Miss,,Structure,6,Rectangular,3.700000048,2.400000095,8.899999619,D,Steere 2011; Williams 1974
1419,1207,2014_03_12,Hoecake,23-Mi-8,MO,Mississippi MO,09 EM/Miss,,Structure,7,Rectangular,3.5,2.400000095,8.5,D,Steere 2011; Williams 1974
1420,1208,2014_03_12,Hoecake,23-Mi-8,MO,Mississippi MO,09 EM/Miss,,Structure,8,Rectangular,3.200000048,2.400000095,7.800000191,D,Steere 2011; Williams 1974
1421,1209,2014_03_12,Hoecake,23-Mi-8,MO,Mississippi MO,09 EM/Miss,,Structure,9,Rectangular,4.300000191,2.700000048,11.69999981,D,Steere 2011; Williams 1974
1422,1210,2014_03_12,Hoecake,23-Mi-8,MO,Mississippi MO,09 EM/Miss,,Structure,10,Rectangular,4,2,7.900000095,D,Steere 2011; Williams 1974
1423,1211,2014_03_12,Hoecake,23-Mi-8,MO,Mississippi MO,09 EM/Miss,,Structure,11,Rectangular,4.400000095,2.900000095,12.80000019,D,Steere 2011; Williams 1974
1424,474,2014_03_12,Jenrette,31-Or-231a,NC,Orange NC,11 PH/H,,Structure,1,Rectangular,5.400000095,4.199999809,20.39999962,D,Steere 2011; Ward and Davis 1993
1425,475,2014_03_12,Jenrette,31-Or-231a,NC,Orange NC,11 PH/H,,Structure,2,Rectangular,4,3,12,D,Steere 2011; Ward and Davis 1993
1426,476,2014_03_12,Jenrette,31-Or-231a,NC,Orange NC,11 PH/H,,Structure,3,Elliptical,5.800000191,4.900000095,28.20000076,D,Steere 2011; Ward and Davis 1993
1446,463,2014_03_12,Kimberly-Clark,40-Ld-208,TN,Loudon TN,09 EM/Miss,,Structure,1,Rectangular,5.800000191,4.800000191,27.79999924,D,Chapman 1990; Steere 2011
1447,464,2014_03_12,Kimberly-Clark,40-Ld-208,TN,Loudon TN,09 EM/Miss,,Structure,2,Rectangular,3.900000095,3.799999952,14.80000019,D,Chapman 1990; Steere 2011
1448,465,2014_03_12,Kimberly-Clark,40-Ld-208,TN,Loudon TN,09 EM/Miss,,Structure,3,,,,,D,Chapman 1990; Steere 2011
1449,1214,2014_03_12,Kincaid,11-Mx-1,IL,Massac IL,09 EM/Miss,,Structure,"Mx4, F13, House 1",Rectangular,,,9.600000381,D,Steere 2011
1450,1215,2014_03_12,Kincaid,11-Mx-1,IL,Massac IL,09 EM/Miss,,Structure,"Mx7, structure 101",Rectangular,,,10.19999981,D,Steere 2011
1451,1216,2014_03_12,Kincaid,11-Mx-1,IL,Massac IL,09 EM/Miss,,Structure,"Mx4, F22",Rectangular,,,12.30000019,D,Steere 2011
1452,1217,2014_03_12,Kincaid,11-Mx-1,IL,Massac IL,09 EM/Miss,,Structure,"Mx4, WT3/4/5, House 2",Rectangular,,,12.89999962,D,Steere 2011
1453,1218,2014_03_12,Kincaid,11-Mx-1,IL,Massac IL,09 EM/Miss,,Structure,"Mxv1D, F.1, E. Section",Rectangular,,,15.69999981,D,Steere 2011
1454,1219,2014_03_12,Kincaid,11-Mx-1,IL,Massac IL,09 EM/Miss,,Structure,"Mx7, structure 102",Rectangular,,,64.69999695,D,Steere 2011
1455,1220,2014_03_12,Kincaid,11-Mx-1,IL,Massac IL,09 EM/Miss,,Structure,"Mx7, Subzone 3D",Rectangular,,,117.5,D,Steere 2011
1456,1221,2014_03_12,Kincaid,11-Mx-1,IL,Massac IL,09 EM/Miss,,Structure,"Mx4, F.12, House 2",Rectangular,,,11.5,D,Steere 2011
1457,1222,2014_03_12,Kincaid,11-Mx-1,IL,Massac IL,09 EM/Miss,,Structure,"Mx4, F.31/8",Rectangular,,,18.60000038,D,Steere 2011
1458,1223,2014_03_12,Kincaid,11-Mx-1,IL,Massac IL,09 EM/Miss,,Structure,"Mx4, F.7, House 1",Rectangular,,,33.20000076,D,Steere 2011
1459,1224,2014_03_12,Kincaid,11-Mx-1,IL,Massac IL,09 EM/Miss,,Structure,"Mx4, WT51/59/60",Rectangular,,,39,D,Steere 2011
1460,1225,2014_03_12,Kincaid,11-Mx-1,IL,Massac IL,09 EM/Miss,,Structure,"Mx4, WT53-58, House 2",Rectangular,,,41.79999924,D,Steere 2011
1461,1226,2014_03_12,Kincaid,11-Mx-1,IL,Massac IL,09 EM/Miss,,Structure,"Mx4, WT68/93",Rectangular,,,195.1000061,ND,Steere 2011
1462,1227,2014_03_12,Kincaid,11-Mx-1,IL,Massac IL,09 EM/Miss,,Structure,"Mx1C, F. 20",Rectangular,,,35.09999847,D,Steere 2011
1463,1228,2014_03_12,Kincaid,11-Mx-1,IL,Massac IL,09 EM/Miss,,Structure,"Mx7, L7, Z2a, House 1",Rectangular,,,126.3000031,D,Steere 2011
1464,1229,2014_03_12,Kincaid,11-Mx-1,IL,Massac IL,09 EM/Miss,,Structure,"Pp13, F.7",Rectangular,,,9.800000191,D,Steere 2011
1465,1230,2014_03_12,Kincaid,11-Mx-1,IL,Massac IL,09 EM/Miss,,Structure,"Mx4, F.23",Rectangular,,,13.89999962,D,Steere 2011
1466,1231,2014_03_12,Kincaid,11-Mx-1,IL,Massac IL,09 EM/Miss,,Structure,"West Mound, F.2",Rectangular,,,14.10000038,D,Steere 2011
1467,1232,2014_03_12,Kincaid,11-Mx-1,IL,Massac IL,09 EM/Miss,,Structure,"Mx1A, F.29 inner (1935)",Rectangular,,,20.89999962,D,Steere 2011
1468,1233,2014_03_12,Kincaid,11-Mx-1,IL,Massac IL,09 EM/Miss,,Structure,"Mx1A, F.29, outer (1935)",Rectangular,,,27.89999962,D,Steere 2011
1469,1234,2014_03_12,Kincaid,11-Mx-1,IL,Massac IL,09 EM/Miss,,Structure,"Mx1C, F.19b",Rectangular,,,30,D,Steere 2011
1470,1235,2014_03_12,Kincaid,11-Mx-1,IL,Massac IL,09 EM/Miss,,Structure,"Mx10, F.8",Rectangular,,,33.5,D,Steere 2011
1471,1236,2014_03_12,Kincaid,11-Mx-1,IL,Massac IL,09 EM/Miss,,Structure,"Mx1A, Structure 1, 1941",Rectangular,,,33.5,D,Steere 2011
1472,1237,2014_03_12,Kincaid,11-Mx-1,IL,Massac IL,09 EM/Miss,,Structure,"Mx9, F.19",Rectangular,,,72,D,Steere 2011
1473,1238,2014_03_12,Kincaid,11-Mx-1,IL,Massac IL,09 EM/Miss,,Structure,"Mx1A, F.1/12 (1935)",Rectangular,,,113,D,Steere 2011
1474,1239,2014_03_12,Kincaid,11-Mx-1,IL,Massac IL,09 EM/Miss,,Structure,"Mx1D, WT1/3/16",Rectangular,,,183.8000031,ND,Steere 2011
1475,1240,2014_03_12,Kincaid,11-Mx-1,IL,Massac IL,09 EM/Miss,,Structure,"Mx4, WT71/72/79",Rectangular,,,299.7999878,ND,Steere 2011
1478,567,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,1.1,Rectangular,10.1,9.9,100.1999969,D,Hally 2009; Steere 2011
1479,568,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,1.2,Rectangular,7.300000191,7.300000191,54,D,Hally 2009; Steere 2011
1480,569,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,1.3,Rectangular,7.400000095,7.400000095,54.79999924,D,Hally 2009; Steere 2011
1481,570,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,2.1,Rectangular,6.599999905,6.5,43.09999847,D,Hally 2009; Steere 2011
1482,571,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,2.2,Rectangular,7.7,7.6,58.70000076,D,Hally 2009; Steere 2011
1483,572,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,2.3,Rectangular,7.9,7.6,60.40000153,D,Hally 2009; Steere 2011
1484,573,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,3,Rectangular,5.9,5.7,33.90000153,D,Hally 2009; Steere 2011
1485,574,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,4,Rectangular,5.300000191,5.300000191,28.39999962,D,Hally 2009; Steere 2011
1486,575,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,5.1,Rectangular,7.300000191,7.300000191,53.29999924,D,Hally 2009; Steere 2011
1487,576,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,5.2,Rectangular,7.5,7.4,55.29999924,D,Hally 2009; Steere 2011
1488,577,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,5.3,Rectangular,7.2,7,50.40000153,D,Hally 2009; Steere 2011
1489,578,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,5.4,Rectangular,7.8,7.7,59.59999847,D,Hally 2009; Steere 2011
1490,579,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,6.1,Rectangular,6.3,6.1,38.59999847,D,Hally 2009; Steere 2011
1491,580,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,6.2,Rectangular,7.5,7.4,55.59999847,D,Hally 2009; Steere 2011
1492,581,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,7,Rectangular,6.5,6.3,41.09999847,D,Hally 2009; Steere 2011
1493,582,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,8.1,Rectangular,7.3,7,50.79999924,D,Hally 2009; Steere 2011
1494,583,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,8.2,Rectangular,7.4,7.3,54.59999847,D,Hally 2009; Steere 2011
1495,584,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,9,Rectangular,7.4,7.2,53.20000076,D,Hally 2009; Steere 2011
1496,585,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,11,Rectangular,7.400000095,7.400000095,55.09999847,D,Hally 2009; Steere 2011
1497,586,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,12,Rectangular,7.400000095,,,D,Hally 2009; Steere 2011
1498,587,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,13,Rectangular,5.5,5.4,29.89999962,D,Hally 2009; Steere 2011
1499,588,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,14,Rectangular,8,7.800000191,62.09999847,D,Hally 2009; Steere 2011
1500,589,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,15.1,Rectangular,9.5,9.4,88.69999695,D,Hally 2009; Steere 2011
1501,590,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,15.2,Rectangular,9,8.8,79,D,Hally 2009; Steere 2011
1502,591,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,15.3,Rectangular,8.5,8.5,72.30000305,D,Hally 2009; Steere 2011
1503,592,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,18,Rectangular,5.9,5.7,33.90000153,D,Hally 2009; Steere 2011
1504,593,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,19,Rectangular,6.599999905,6.599999905,42.90000153,D,Hally 2009; Steere 2011
1505,594,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,20,Rectangular,6,5.6,33.79999924,D,Hally 2009; Steere 2011
1506,595,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,21,Rectangular,8.1,7.8,63.5,D,Hally 2009; Steere 2011
1507,596,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,22,Rectangular,7.8,7.5,58.20000076,D,Hally 2009; Steere 2011
1508,597,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,23.1,Rectangular,8.4,8.2,69,D,Hally 2009; Steere 2011
1509,598,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,23.2,Rectangular,7.7,7.3,56.20000076,D,Hally 2009; Steere 2011
1510,599,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,23.3,Rectangular,8.5,8.4,71.80000305,D,Hally 2009; Steere 2011
1511,600,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,23.4,Rectangular,6.5,6.1,39.79999924,D,Hally 2009; Steere 2011
1512,601,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,24,Rectangular,6,6,36,D,Hally 2009; Steere 2011
1513,602,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,25.1,Rectangular,7.8,7.7,60.40000153,D,Hally 2009; Steere 2011
1514,603,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,25.2,Rectangular,8.3,8.2,68,D,Hally 2009; Steere 2011
1515,604,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,26.1,Rectangular,7.8,7.6,59.29999924,D,Hally 2009; Steere 2011
1516,605,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,26.2,Rectangular,8.199999809,8,65.80000305,D,Hally 2009; Steere 2011
1517,606,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,27,Rectangular,9.4,9.1,86.09999847,D,Hally 2009; Steere 2011
1518,607,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,28,Rectangular,6.400000095,6.400000095,41,D,Hally 2009; Steere 2011
1519,608,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,29,Rectangular,9.100000381,9.100000381,83.09999847,D,Hally 2009; Steere 2011
1520,609,2014_03_12,King,9-Fl-5,GA,Floyd GA,09 EM/Miss,,Structure,30,Rectangular,,,,D,Hally 2009; Steere 2011
